SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539124,"Survottam Finvest Ltd.",X,STK,17.99,17.99,15.7,17.23,17.59,17,21,1076,18244,
539126,"MEP Infrastructure Developers",Z,STK,0.92,0.92,0.92,0.92,0.92,0.91,26,60865,55995,
539132,"Wardwizard Foods and Beverages",X,STK,9.41,9.87,9.15,9.4,9.4,9.48,391,279984,2659322,
539141,"UFO Moviez India Limited",B,STK,70.5,72.9,70.5,72.06,72.8,71.53,293,9068,654039,
539143,"PANTH INFINITY LIMITED",X,STK,10.88,11.74,10.75,11.73,11.74,10.68,817,562356,6350006,
539148,"Shivalik Rasayan Ltd.",B,STK,274.7,281,272,278.75,281,272.15,97,1314,361599,
539149,"Integrated Capital Services Lt",XT,STK,5.04,5.04,4.58,4.7,4.7,4.8,18,1495,6967,
539150,"PNC Infratech Limited",A,STK,209.7,209.7,201.15,203.55,203.45,201.85,587,18575,3797768,
539151,"Arfin India Limited",B,STK,95.99,96.46,92.68,94.47,94.65,93.87,260,26244,2485736,
539167,"Virat Leasing Limited",XT,STK,52,52,52,52,52,52.13,1,5,260,
539174,"Helpage Finlease Ltd.",X,STK,23,23,21.55,21.94,22,23,13,145,3242,
539175,"BLUEGOD ENTERTAINMENT LIMITED",X,STK,3.22,3.28,3.12,3.24,3.24,3.21,525,1024911,3273037,
539176,"Hawa Engineers ltd.",X,STK,90,90,86,88.03,88.03,86.27,26,1227,107916,
539177,"Authum Investment & Infrastruc",A,STK,451.25,464,447.8,459.6,462.95,448.3,1363,46919,21428345,
539189,"Adhbhut Infrastructure Ltd.",X,STK,16,17.59,14.65,15.01,15.01,16.04,24,925,15523,
539190,"Decillion Finance Ltd.",X,STK,44.6,44.6,44.6,44.6,44.6,44.56,2,100,4460,
539195,"POCL ENTERPRISES LTD",X,STK,192.6,196.15,186.1,194.05,194.85,192.55,417,39576,7602410,
539196,"Amba Enterprises Ltd.",X,STK,141,141,136.3,138.7,136.95,137.1,60,2294,315871,
539199,"SG FINSERVE LIMITED",B,STK,525,538,510.3,513.75,513.75,517.65,3281,86336,45115425,
539200,"NOBLE POLYMERS LIMITED",XT,STK,2.02,2.02,2.02,2.02,2.02,1.99,2,4651,9395,
539201,"SATIA INDUSTRIES LIMITED",B,STK,65.5,68.31,65.25,66.85,66.9,66.98,383,10347,693722,
539206,"GENOMIC VALLEY BIOTECH LIMITED",X,STK,28.5,28.5,28.5,28.5,28.5,29.9,4,80,2280,
539216,"GARMENT MANTRA LIFESTYLE LIMIT",X,STK,1.44,1.46,1.39,1.4,1.4,1.42,636,2856264,4051065,
539217,"Srestha Finvest Limited",X,STK,0.3,0.31,0.28,0.29,0.29,0.3,831,8243708,2422172,
539218,"Saumya Consultants Ltd.",X,STK,123.15,125.15,123.15,125.15,125.15,128.95,2,11,1356,
539219,"MAURIA UDYOG LIMITED",X,STK,9.9,9.91,9.71,9.9,9.89,9.69,83,42453,419623,
539220,"Mishka Exim Limited",X,STK,39.8,40.71,39.6,40.71,40.71,39.89,12,2459,97933,
539221,"Sportking India Ltd.",B,STK,140.6,142.2,138.25,139.8,139.95,138.45,229,7691,1079377,
539222,"GROWINGTON VENTURES INDIA LIMI",T,STK,0.94,0.96,0.91,0.94,0.94,0.95,855,5897100,5428359,
539224,"HCKK Ventures Limited",XT,STK,34,35.45,32.27,32.36,35.4,33.77,27,7578,260368,
539226,"RUDRA GLOBAL INFRA PRODUCTS LI",B,STK,22,24.9,21.65,23.39,23.39,21.88,193,24576,562717,
539227,"Loyal Equipments Limited",X,STK,197.9,203.7,193,201.4,201.4,191.7,190,9677,1939490,
539228,"Gala Global Products Limited",Z,STK,1.8,1.83,1.75,1.81,1.81,1.75,99,50740,91966,
539251,"Balkrishna Paper Mills Ltd.",B,STK,17.43,17.88,16.59,17.45,17.88,16.95,39,2187,38300,
539252,"Shyam Century Ferrous Limited",B,STK,5.72,6,5.2,5.61,5.41,5.46,223,66913,369654,
539254,"Adani Energy Solutions Limited",A,STK,1236,1266.6,1223,1259.2,1250,1222.3,10606,189611,235680633,
539255,"STAR DELTA TRANSFORMERS LIMITE",X,STK,598.75,625,586.05,608.55,614,598.75,272,9669,5919404,
539267,"SAMSRITA LABS LIMITED",X,STK,18.89,18.89,17.95,17.95,17.95,18.89,17,366,6575,
539268,"Syngene International Limited",A,STK,437.95,441.5,431,435.7,441,434.7,1557,70278,30730418,
539275,"Mangalam Seeds Limited",X,STK,132.4,140.4,130,140.35,140.35,140.8,28,811,112774,
539276,"Kaya Limited",B,STK,292,295.7,284.9,294.5,295.7,281,90,3263,954815,
539277,"Alstone Textiles (India) Ltd",X,STK,0.13,0.14,0.13,0.13,0.13,0.13,4410,141889384,18497313,
539278,"Symbiox Investment & Trading C",X,STK,2,2,1.96,1.96,1.96,2,21,2655,5295,
539288,"Avi Polymers Ltd.",XT,STK,12.9,12.9,12.89,12.9,12.9,12.29,2441,7958208,102658865,
539289,"Aurum PropTech Limited",B,STK,168,183.1,168,177.85,176.1,176.8,41,1144,203192,
539290,"Oswal Greentech Limited",B,STK,29.72,29.72,29,29.16,29.16,29.14,391,24090,701902,
539300,"SUNRAKSHAKK INDUSTRIES INDIA L",X,STK,268.95,269.85,262.15,266.7,268,265.95,133,8257,2192779,
539301,"Arvind SmartSpaces Limited",B,STK,603.85,610.2,599,602.5,603.85,605.25,112,1616,975249,
539302,"Power Mech Projects Limited",A,STK,2314.4,2395.7,2314.2,2377.9,2377.9,2301.3,747,4639,10935212,
539309,"Rama Steel Tubes Limited",B,STK,5.86,5.93,5.75,5.93,5.93,5.65,1262,3256893,19279234,
539310,"THINKINK PICTUREZ LIMITED",XT,STK,0.21,0.22,0.2,0.22,0.22,0.21,334,1536046,331248,
539312,"UTI BSE Sensex ETF",A,STK,858.65,864,858.65,864,864,863.5,9,124,106902,
539313,"UTI Mutual Fund",B,STK,266.57,268.43,266.51,268.2,268.24,266.79,99,551,147423,
539314,"Universal Autofoundry Limited",B,STK,57.36,60.5,57.36,59.71,60.5,58.52,50,6617,389077,
539331,"VETO SWITCHGEARS AND CABLES LI",B,STK,106.9,108.95,104.6,107.13,107.13,104.33,140,3953,422628,
539332,"Navkar Corporation Limited",B,STK,110.3,113.66,108.57,112.01,111,109.67,1193,70075,7781945,
539334,"Shree Pushkar Chemicals & Fert",B,STK,350.4,350.4,343.8,347.25,347.3,344.05,47,404,140422,
539335,"Callista Industries Limited",XT,STK,195,200,195,200,200,200.9,2,11,2150,
539336,"Gujarat Gas Limited",A,STK,339.95,365.95,338.05,362.6,362.6,335.7,11621,788099,278794651,
539337,"WAAREE TECHNOLOGIES LIMITED",M,STK,276,285.75,275,285.75,285.75,259.8,721,187775,53205932,
539346,"Sadbhav Infrastructure Project",B,STK,3.32,3.34,3.04,3.2,3.26,3.19,234,416442,1374348,
539353,"SAL AUTOMOTIVE LIMITED",X,STK,204,212.7,202.3,202.85,212.7,204.05,12,234,47591,
539354,"Polyspin Exports Ltd.",X,STK,31.15,31.15,31.05,31.15,31.15,31.15,10,416,12940,
539359,"Pritika Auto Industries Limite",B,STK,13.98,14,13.63,13.93,13.81,13.61,162,18298,252723,
539383,"Mahaveer Infoway Limited",Z,STK,10,10,9.75,9.75,9.75,10.26,3,201,1960,
539384,"Krishna Capital And Securities",XT,STK,44.25,44.25,44.25,44.25,44.25,42.15,5,423,18717,
539391,"Acme Resources Limited",Z,STK,31.55,32.49,31.55,32.3,32.49,32.19,24,2599,83010,
539398,"Vishal Bearings Limited",T,STK,66.9,67.12,66.9,67.12,67.12,63.93,47,1360,91182,
539399,"Bella Casa Fashion & Retail Li",B,STK,305.9,307.3,286,289.55,290,305.3,122,1161,338516,
539400,"MALLCOM (INDIA) LTD.",B,STK,1121,1121,1085.3,1102.05,1102.35,1110,38,200,220856,
539402,"Naksh Precious Metals Limited",B,STK,4.95,4.95,3.6,4.5,4.5,4.41,36,26658,98827,
539404,"SATIN CREDITCARE NETWORK LIMIT",B,STK,163.25,178.5,160.8,174.75,174.75,161.05,1307,43005,7489781,
539405,"Decorous Investment and Tradin",X,STK,14.7,14.7,13.97,13.97,13.97,14.7,2,19,272,
539406,"Swagatam Trading & Services Li",X,STK,66.01,69.3,66.01,69.3,69.3,69.3,2,6,399,
539407,"Generic Engineering Constructi",B,STK,43.8,45.27,43.6,44.4,44,43.8,495,4175,184866,
539408,"Kuber Udyog Limited",X,STK,12.81,13.65,12.81,12.82,12.82,13,9,16650,215524,
539409,"NEERAJ PAPER MARKETING LIMITED",X,STK,17.5,18.11,17.5,18,18,17.25,10,726,12791,
539428,"Tejnaksh Healthcare Limited",X,STK,15.43,15.9,15,15.06,15.44,15.02,39,9356,141979,
539435,"Richfield Financial Services L",X,STK,27.55,28.39,27.36,27.36,27.36,28.8,15,2251,61658,
539436,"Coffee Day Enterprises Limited",B,STK,27.79,28.55,27.5,27.93,27.94,27.93,591,93927,2631054,
539437,"IDFC FIRST BANK LIMITED",A,STK,67.82,68.8,67.32,68.52,68.52,67.82,12998,1201113,82019974,
539448,"InterGlobe Aviation Limited",A,STK,4644.5,4647,4572.95,4638.75,4634,4605.5,3371,32429,149856860,
539449,"IGC Industries Limited",X,STK,2.95,2.95,2.52,2.7,2.69,2.61,167,89649,243675,
539450,"S H Kelkar and Company Limited",B,STK,144.75,147.4,143.15,147.2,147.2,143.8,265,8103,1176699,
539455,"ARYAVAN ENTERPRISE LIMITED",X,STK,50.1,50.1,45.5,47.47,47.85,45.22,50,16391,778069,
539468,"Typhoon Financial Services Lim",XT,STK,47.5,49.35,47.5,47.95,47.95,47,4,26,1248,
539469,"PANORAMA STUDIOS INTERNATIONAL",B,STK,43.13,44.25,43,43.95,44.18,43.98,217,92498,4015382,
539470,"Shree Ganesh Biotech (India) L",X,STK,0.67,0.7,0.66,0.69,0.69,0.67,569,1828966,1246829,
539479,"GTV Engineering Limited",X,STK,62.49,62.49,59.5,59.79,59.79,61.12,281,44144,2662452,
539480,"LIC MF EXHGE TRADED FUND-NIFTY",B,STK,270.42,271.45,269.4,270.49,270.49,270.42,8,107,28926,
539492,"Garbi Finvest Limited",X,STK,11.97,11.97,11.36,11.91,11.9,11.28,17,8751,104657,
539494,"Smart Finsec Limited",X,STK,8.13,8.75,8.13,8.23,8.6,8.4,126,30314,250888,
539495,"Rajkot Investment Trust Limite",XT,STK,38.1,42,38.1,42,42,40,8,10701,449438,
539506,"Adcon Capital Services Limited",X,STK,0.48,0.49,0.47,0.48,0.48,0.48,299,447291,213634,
539515,"Quint Digital Limited",X,STK,42.9,42.9,41,42.55,42.83,41.45,39,3136,131478,
539516,"HDFC Mutual Fund",B,STK,264.55,273,264.55,272.44,272.41,271.34,174,13116,3542501,
539517,"HDFC Mutual Fund",A,STK,89.41,89.41,87.22,88.76,88.76,88.2,61,1876,166029,
539518,"Uday Jewellery Industries Limi",X,STK,141.35,158.9,141.35,152.7,152.7,141.1,252,51133,7862188,
539519,"SATTVA SUKUN LIFECARE LIMITED",X,STK,0.7,0.72,0.7,0.71,0.72,0.7,162,344689,245655,
539522,"Grovy India Limited",X,STK,38.3,40,38.3,39.5,39.5,39.76,14,413,16109,
539523,"Alkem Laboratories Limited",A,STK,5638.2,5638.2,5502.8,5583.7,5555,5567.7,213,820,4557832,
539524,"Dr. Lal Pathlabs Limited",A,STK,1399.2,1419.55,1398.7,1403.15,1405.9,1411.75,866,6533,9213163,
539526,"Suncare Traders Limited",X,STK,0.56,0.57,0.54,0.55,0.55,0.56,279,991217,548383,
539527,"Creative Castings Limited",X,STK,588.95,597.9,588,595.95,597.9,588.95,19,275,162431,
539528,"AAYUSH WELLNESS LIMITED",X,STK,34,35.67,34,34.96,34.96,35.23,1022,133559,4626994,
539533,"ELITECON INTERNATIONAL LIMITED",B,STK,43.52,43.52,42.48,43.51,43.51,41.45,8776,3514954,152945152,
539542,"LUX Industries Limited",B,STK,1431.25,1500,1390.45,1483.05,1483.05,1431.2,721,8253,11908105,
539544,"Abhishek Infraventures Limited",XT,STK,7.8,7.8,7.8,7.8,7.8,7.43,4,812,6333,
539545,"Apoorva Leasing Finance & Inve",X,STK,37.45,37.45,33.73,36.61,36.61,37.47,25,514,18072,
539546,"AGRIBIO SPIRITS LIMITED",X,STK,278.2,285.9,277,280,277.2,283,59,9417,2629840,
539551,"Narayana Hrudayalaya Limited",A,STK,1799.85,1830,1759.7,1825.55,1829.3,1773.75,962,7865,14216667,
539552,"F MEC INTERNATIONAL FINANCIAL",XT,STK,85.58,85.58,81.34,81.93,81.93,85.62,207,33253,2712369,
539559,"Deep Health AI India Limited",X,STK,2.61,2.61,2.41,2.61,2.61,2.49,2492,6720098,17370241,
539561,"SUPHA PHARMACHEM LIMITED",XT,STK,0.42,0.44,0.42,0.44,0.44,0.42,329,3419960,1474561,
539562,"AARNAV FASHIONS LIMITED",B,STK,24.98,25.5,24.75,24.75,24.75,24.63,21,7121,178043,
539574,"Sunshine Capital Ltd.",X,STK,0.23,0.23,0.22,0.23,0.23,0.22,2699,21066007,4725243,
539593,"Shivansh Finserv Limited",X,STK,12.98,12.98,10.86,11.71,11.35,11.97,164,33196,387149,
539594,"Mishtann Foods Limited",X,STK,4.78,4.85,4.56,4.77,4.77,4.77,2398,1466925,6980060,
539596,"Delta Industrial Resources Lim",X,STK,12.74,12.74,12.1,12.7,12.7,12.75,7,350,4434,
539598,"CREDENT GLOBAL FINANCE LIMITED",X,STK,29,29.95,27.55,28.69,28.69,28.88,172,40294,1153978,
539599,"Kotia Enterprises Limited",XT,STK,30.75,30.75,29.22,30.75,30.75,30.75,7,106,3103,
539607,"Blue Cloud Softech Solutions L",B,STK,19.79,19.95,18.95,19.03,19.03,19.49,3512,2680611,51592873,
539620,"KANORIA ENERGY & INFRASTRUCTUR",XT,STK,18.3,18.3,17.01,17.2,17.2,17.71,54,8280,148814,
539621,"BCL Enterprises Limited",X,STK,0.63,0.66,0.63,0.66,0.66,0.63,54,360897,234065,
539636,"Precision Camshafts Limited",B,STK,155,158,154.5,156.05,156.5,155.45,451,24124,3757132,
539658,"TeamLease Services Limited",B,STK,1240,1274.9,1234.05,1238.3,1244.1,1224.55,348,2518,3162195,
539659,"VIKRAM KAMATS HOSPITALITY LIMI",T,STK,52.23,52.23,47.36,49.49,49.49,49.75,33,6912,330516,
539660,"BEST AGROLIFE LIMITED",T,STK,19.48,20.29,19.01,19.19,19.19,19.45,200,77128,1481215,
539661,"ACE MEN ENGG WORKS LIMITED",X,STK,100,100,93,97.58,97.95,97.55,47,156,14934,
539662,"BFL Asset Finvest Limited",X,STK,9.28,9.28,8.43,9.22,9.22,9.28,20,6994,62543,
539669,"RGF Capital Markets Limited",XT,STK,1.4,1.4,1.4,1.4,1.4,1.38,29,241066,337492,
539678,"Quick Heal Technologies Limite",B,STK,174.35,174.85,170.5,171.9,171.9,170.9,237,7767,1333914,
539679,"Kapil Raj Finance Ltd.",X,STK,3.11,3.14,2.96,2.98,2.98,3.11,298,311784,939865,
539682,"Mobavenue AI Tech Limited",T,STK,1200.1,1230,1200.1,1225,1225,1219.15,32,774,936909,
539686,"K.P. Energy Limited",B,STK,336.45,359.3,336.45,357.8,357.8,336.4,1316,45417,15942245,
539692,"INTERACTIVE FINANCIAL SERVICES",X,STK,14.85,15.26,13.01,15.04,15.04,15.27,54,13128,183631,
539697,"HILIKS TECHNOLOGIES LIMITED",X,STK,51.5,51.73,48.25,48.38,48.25,47.03,32,9034,453623,
539724,"HYPERSOFT TECHNOLOGIES LIMITED",XT,STK,113.9,125.75,113.9,123.15,123.15,119.85,98,13745,1699827,
539725,"Gokul Agro Resources Ltd",B,STK,208.65,211.9,205.1,205.75,205.7,205.85,635,35080,7299540,
539730,"Fredun Pharmaceuticals Limited",X,STK,1807,1859.75,1770,1839.15,1839.15,1795.8,547,9104,16713711,
539742,"Simbhaoli Sugars Ltd",Z,STK,8.95,9.19,8.8,9.16,9.16,8.84,40,20621,184597,
539760,"Relicab Cable Manufacturing Li",B,STK,36.75,38.89,36.65,38.45,38.69,36.75,22,1473,55934,
539761,"Vantage Knowledge Academy Limi",XT,STK,1.23,1.27,1.21,1.27,1.27,1.21,547,1212978,1516355,
539762,"MODERN ENGINEERING AND PROJECT",X,STK,41.79,47.4,41,43.16,46.45,40.49,713,162405,7137174,
539767,"Mega Nirman & Industries Limit",X,STK,41.69,42.93,40.12,40.52,42.93,41.69,12,965,39613,
539770,"DARJEELING INDUSTRIIES LIMITED",XT,STK,29.8,30.4,29.5,30.25,30.25,30.31,23,3011,90923,
539773,"Advik Capital Limited",X,STK,1.84,1.84,1.73,1.75,1.76,1.77,471,362644,636300,
539785,"Pudumjee Paper Products Limite",B,STK,92,92.5,89.38,90.43,90.25,90.81,179,6084,549303,
539787,"HealthCare Global Enterprises",A,STK,563.8,571.5,561,566.55,565,566.8,813,8806,4982859,
539798,"Umiya Tubes Limited",X,STK,35.8,35.84,33.76,34.68,34.68,34.88,77,18373,627019,
539799,"Bharat Wire Ropes Limited",B,STK,187.05,221.9,187.05,221.9,221.9,184.95,4009,820295,175910287,
539800,"CHD Chemicals Limited",X,STK,5,5.15,5,5.1,5.1,5,21,5612,28678,
539807,"AvenuesAI Limited",A,STK,15.45,15.67,15.1,15.22,15.22,15.37,2420,686959,10579482,
539814,"LE LAVOIR LIMITED",X,STK,220,231.85,214.45,227.05,226,224.45,62,5245,1183431,
539834,"Balgopal Commercial limited",X,STK,160.5,166.95,160,166.9,166.9,160.5,12,274,45454,
539835,"Superior Finlease Limited",X,STK,1.7,1.74,1.7,1.73,1.73,1.7,14,11870,20518,
539837,"RAGHAV PRODUCTIVITY ENHANCERS",B,STK,700.9,722,696.65,711.6,705.8,703.25,118,1608,1143622,
539841,"Lancer Container Lines Limited",XT,STK,11.39,11.39,11.06,11.28,11.34,11.17,584,199569,2241013,
539843,"NINtec Systems Limited",B,STK,459,472.1,450,460.45,460.45,450.4,131,1489,685915,
539854,"Halder Venture Limited",B,STK,263,270.25,244.8,254.6,260.7,261.8,117,1687,433582,
539871,"Thyrocare Technologies Limited",B,STK,392.6,395.8,385.6,389.4,390.85,394.3,415,12339,4796801,
539872,"Bajaj Healthcare Limited",B,STK,350,354,343.5,348.95,348.8,350.45,260,6075,2108456,
539875,"RSD Finance Limited",X,STK,85,85,80.02,80.74,84.9,87.4,46,2259,184760,
539876,"Crompton Greaves Consumer Elec",A,STK,264,264,258.5,261.25,260.05,261,4133,211816,55256481,
539883,"Pilani Investment And Industri",B,STK,4879.2,4941,4810.05,4921.85,4921.85,4828.45,70,184,902830,
539884,"Darshan Orna Limited",X,STK,2.77,2.77,2.66,2.69,2.71,2.72,116,99857,269555,
539889,"Parag Milk Foods Limited",B,STK,227.2,230,220.5,222.9,223.3,228.2,901,51494,11541439,
539894,"Madhav Infra Projects Limited",X,STK,8.93,9.5,8.92,9.13,9.13,9.19,382,197651,1840030,
539895,"SPICE LOUNGE FOOD WORKS LIMITE",B,STK,29.9,30.19,29.3,29.39,29.97,29.93,177,14612,436638,
539900,"DALMIA INDUSTRIAL DEVELOPMENT",XT,STK,11.82,11.82,11.5,11.59,11.59,11.59,10,349,4076,
539917,"NAGARJUNA FERTILIZERS AND CHEM",Z,STK,4.11,4.22,4.03,4.18,4.18,4.14,180,130345,537731,
539921,"Shanti Educational Initiatives",B,STK,178,182.5,175.05,178.3,178.3,178.1,836,378417,67911013,
539922,"Rotographics (India) Limited",X,STK,167.7,167.8,167.7,167.8,167.8,159.85,9,564,94594,
539927,"LIKHAMI CONSULTING LIMITED",XT,STK,352,352,352,352,352,370.5,4,25,8800,
539938,"Medico Intercontinental Limite",X,STK,29.55,29.55,28.5,29,29,28.29,13,924,26884,
539939,"Yash Chemex Limited",X,STK,52.31,54,52.31,53.87,54,52.36,26,2225,119524,
539945,"ICICI Prudential NV20 ETF",B,STK,14.26,14.5,14.23,14.48,14.49,14.37,111,114054,1631371,
539946,"Bazel International Limited",X,STK,22.57,22.57,21.1,22.25,22.37,21.5,68,4734,101714,
539956,"TAAL TECH LIMITED",X,STK,3090,3100,3034.5,3050.1,3050.1,3065.2,141,978,2994021,
539957,"Mahanagar Gas Limited",A,STK,1107.95,1132.1,1097,1125.45,1132.1,1091.5,1989,33609,37616059,
539963,"Zeal Aqua Limited",XT,STK,14.93,15.31,14.6,15.26,15.31,14.59,620,299034,4536061,
539978,"Quess Corp Limited",A,STK,196.05,200,196.05,197.1,196.65,196.05,550,9186,1816104,
539979,"DIGJAM LIMITED",B,STK,49.5,50.98,48,48,48,47.75,15,973,48361,
539980,"ICICI Prudential BSE Midcap Se",B,STK,17.78,18.05,17.76,17.92,18,17.83,274,105154,1884073,
539984,"HINDUSTHAN INSULATORS and INDU",XT,STK,900,900,817.2,823.65,823.65,860.2,483,38673,32573579,
539985,"Titaanium Ten Enterprise Limit",M,STK,38.72,38.73,36.82,36.82,36.82,38.72,17,21000,803280,
539986,"Commercial Syn Bags Limited",B,STK,162.9,164.1,157.9,163.45,163.5,161.2,53,1336,216194,
539991,"CONFIDENCE FUTURISTIC ENERGETE",X,STK,37.4,37.4,32.25,33.23,33.23,35.8,750,230136,7617019,
539992,"LLOYDS ENGINEERING WORKS LIMIT",A,STK,53.41,56.9,53.26,55.84,55.79,53.26,4302,854880,47365861,
539997,"Kwality Pharmaceuticals Limite",B,STK,1699.95,1760,1692.1,1747,1747,1679.7,1988,32456,56328998,
540005,"LTM LIMITED",A,STK,4729,4775,4651.85,4753.45,4740,4729,1436,33373,158704393,
540006,"EAST WEST FREIGHT CARRIERS LTD",X,STK,3.28,3.28,3.08,3.22,3.22,3.2,104,58010,185348,
540008,"Aditya Birla Sun Life BSE Sens",A,STK,79.85,79.85,77.13,79.26,79.26,77.91,20,334,26224,
540023,"COLORCHIPS NEW MEDIA LIMITED",XT,STK,15.2,15.2,14.7,15.16,15.16,15.24,31,4794,72681,
540025,"Advanced Enzyme Technologies L",B,STK,314.9,314.9,302.15,307.95,304.2,306,615,13922,4259701,
540026,"Ladam Affortable Housing Limit",X,STK,8,8,7.02,7.75,7.75,7.6,19,484,3559,
540047,"Dilip Buildcon Limited",A,STK,454,461.1,454,457.55,456.6,455.15,150,2548,1165923,
540048,"S.P. Apparels Limited",B,STK,792.5,792.5,745.2,763.7,760.3,758.4,59,330,251489,
540061,"Bigbloc Construction Limited",B,STK,50.29,52.68,50.29,52.68,52.68,50.7,58,1620,83743,
540063,"ECS Biztech Limited",XT,STK,9.73,10.21,9.25,10.16,10.16,9.73,26,3463,33404,
540065,"RBL Bank Limited",A,STK,314.3,318.25,312.85,315.75,315.75,316,3090,155600,49051635,
540066,"AMS POLYMERS LIMITED",XT,STK,55.17,55.17,55.17,55.17,55.17,52.55,1,1,55,
540073,"BLS International Services Ltd",A,STK,302.6,302.85,296.05,296.95,297.75,298.05,1024,49945,14933764,
540078,"Mitsu Chem Plast Limited",X,STK,97,99.8,97,98.18,98.18,97.89,108,5174,507958,
540079,"Sprayking Limited",B,STK,1.43,1.6,1.43,1.52,1.53,1.46,372,693800,1052298,
540080,"Dhatre Udyog Limited",XT,STK,5.27,5.35,5.1,5.26,5.21,5.24,187,63523,334287,
540082,"Riddhi Steel and Tube Limited",MT,STK,178,178,178,178,178,170,1,4500,801000,
540083,"TV VISION LIMITED",B,STK,5.75,5.75,5.03,5.54,5.55,5.5,21,11278,58744,
540097,"GAMCO LIMITED",X,STK,39.21,42,39.21,40.47,40.47,39.79,143,75994,3137687,
540108,"TIAAN CONSUMER LIMITED",Z,STK,6.98,6.98,6.32,6.38,6.5,6.65,13,448,2935,
540115,"L&T Technology Services Limite",A,STK,3469.05,3519.95,3459.7,3488.5,3488.5,3449,2010,9199,32148281,
540124,"G N A Axles Limited",B,STK,455.95,455.95,430.1,436.5,436.2,443.65,630,6478,2851554,
540125,"Radhika Jeweltech Limited",B,STK,67.83,68.76,66.7,67.55,67.8,67.97,270,16616,1122333,
540132,"Sabrimala Industries India Lim",X,STK,12.89,12.89,12.7,12.7,12.7,11.98,20,2230,28481,
540133,"ICICI Prudential Life Insuranc",A,STK,567,567,548,562.4,562.4,557.7,4644,1312626,732733413,
540134,"ISHAAN INFRASTRUCTURE AND SHEL",X,STK,13.77,13.77,13.64,13.77,13.77,13.12,23,11522,158605,
540135,"ARC Finance Limited",XT,STK,0.62,0.65,0.62,0.64,0.64,0.64,907,1436686,919884,
540136,"HPL Electric & Power Limited",B,STK,349.75,361.85,345.55,356.5,358,345.05,680,23442,8352141,
540143,"Sagarsoft (India) Limited",XT,STK,85,89.52,83.32,83.55,83.55,87.7,25,2488,208152,
540144,"DRA CONSULTANTS LIMITED",M,STK,17.9,18,17.8,18,18,15.5,5,15000,268975,
540145,"Valiant Organics Limited",B,STK,304,304,277.9,281.25,278.3,287,201,7128,2034960,
540146,"ADITYA CONSUMER MARKETING LIMI",M,STK,35.7,36,35.7,36,36,36,4,4000,143450,
540147,"Shashijit Infraprojects Limite",X,STK,2.65,2.7,2.52,2.6,2.6,2.6,38,24780,65017,
540153,"Endurance Technologies Limited",A,STK,2406,2426.25,2378.55,2380.6,2380.6,2389.65,1496,10090,24080575,
540159,"PURPLE AGROTECH INDUSTRIES LIM",X,STK,4.55,4.56,4.55,4.56,4.56,4.55,5,27,123,
540168,"Supra Pacific Financial Servic",X,STK,24.4,24.4,23.63,24.2,24.29,23.91,77,16182,389501,
540173,"PNB Housing Finance Limited",A,STK,898.55,928.95,889.25,924.4,924.4,893.25,2488,40349,37060784,
540174,"SOUTHERN INFOCONSULTANTS LIMIT",X,STK,23.55,25.86,23.55,24.5,24.5,23.8,26,1911,48252,
540175,"REGENCY FINCORP LIMITED",X,STK,26.17,27.8,26.17,26.8,27.45,26.93,142,73520,2000768,
540180,"Varun Beverages Limited",A,STK,455.95,475,455.65,474.05,474.05,461.3,13937,1621393,763427985,
540181,"Salem Erode Investments Ltd.",X,STK,42.6,42.6,33.92,41.4,41.4,37.77,19,1178,47954,
540189,"Unipro Technologies Limited",XT,STK,35.16,35.16,35.16,35.16,35.16,35.87,6,189,6645,
540190,"Franklin Industries Limited",XT,STK,0.48,0.49,0.46,0.48,0.48,0.47,942,2184668,1041704,
540192,"LKP Securities Limited",X,STK,17.94,18.13,17.28,17.57,17.57,17.73,235,50126,891209,
540198,"OSIAJEE TEXFAB LIMITED",X,STK,414.5,414.5,391.2,395.35,396.95,402.85,155,6077,2414345,
540199,"Corporate Merchant Bankers Lim",X,STK,52.1,54.7,50,50.02,54.5,52.1,46,10856,550059,
540203,"Sheela Foam Limited",A,STK,550.35,559,545.95,548.5,548.5,547.5,562,206865,114382429,
540204,"EIKO LIFESCIENCES LIMITED",X,STK,53.49,53.49,49,49.97,50.5,52.68,247,100232,5076164,
540205,"Aditya Vision Limited",A,STK,524.5,533.5,516,523.95,516,517.15,661,16733,8835608,
540210,"Heads UP Ventures Limited",B,STK,7.68,7.89,7.35,7.69,7.61,7.68,81,9086,68886,
540212,"TCI Express Limited",B,STK,555.25,570.25,535,545.2,542,552.5,311,5329,2952149,
540222,"Laurus Labs Limited",A,STK,1122.9,1142,1122.65,1135,1135,1129.6,3699,67226,76294005,
540243,"NEW LIGHT INDUSTRIES LIMITED",X,STK,1.48,1.54,1.41,1.48,1.51,1.44,240,306048,458197,
540252,"Viram Suvarn Limited",B,STK,12.17,12.26,11.81,12.11,12.11,12,652,1039674,12553013,
540254,"MARG TECHNO PROJECTS LIMITED",X,STK,24.88,25.8,23.4,24.82,24,24.88,12,617,15631,
540259,"SHANGAR DECOR LIMITED",XT,STK,0.27,0.27,0.26,0.26,0.26,0.27,318,2441357,635697,
